employee_id,employee_code,first_name,last_name,gender,date_of_birth,join_date,department,designation,manager_id,zone,region,state,city,hq_code,email,phone,employment_status,base_salary,incentive_plan,source_system,created_at,updated_at,batch_id,extra_notes
E100391,EMP1391,Siya,Jain,Male,1993-05-20,2020-01-08,Marketing,Medical Representative,E100086,East,Jharkhand,Jharkhand,Dhanbad,HQ-E-437,siya.jain391@pharmaco.com,+91-9101948739,Active,"10,75,215.00",Plan A,Legacy ERP,2024-12-27 17:04:41,2025-01-26 16:13:23,BATCH_20260313_003,Transferred
E100392,EMP1392,Siya,MISHRA,Male,1993-07-18,2018-09-19,Supply Chain,Territory Business Executive,E100376,South,Kerala,Kerala,Thiruvananthapuram,HQ-S-143,siya.mishra392@pharmaco.com,+91-6987864988,Active,"17,22,987.00",Plan A,SAP,2024-10-05 23:07:52,2026-02-06 12:41:25,BATCH_20260313_001,Promoted
E100393,EMP1393,Siddharth,Kapoor,Male,2002-02-18,2021-01-27,Sales,Product Executive,E100049,North,Delhi,Delhi,New Delhi,HQ-N-903,siddharth.kapoor393@pharmaco.com,+91-6100639474,Active,"12,42,394.00",Plan A,SAP,2024-09-27 20:36:30,2025-07-12 09:27:05,BATCH_20260313_001,New Joiner
E100394,EMP1394,Kiara,Joshi,Female,1992-08-28,2020-07-28,Sales,Medical Representative,,Central,Uttar Pradesh,Uttar Pradesh,Noida,HQ-C-506,kiara.joshi394@pharmaco.com,+91-8047867526,Active,"16,28,088.00",Plan B,Legacy ERP,2024-05-27 20:05:06,2025-10-15 05:13:55,BATCH_20260313_002,Backfill
E100395,EMP1395,Karan,Chawla,Female,2000-06-01,2024-06-01,Finance,Area Sales Manager,E100031,South,Karnataka,Karnataka,Bengaluru,HQ-S-137,karan.chawla395@pharmaco.com,+91-7746051452,Active,"8,42,340.00",Plan C,CRM,2025-07-29 15:34:31,2025-06-10 20:15:20,BATCH_20260313_002,New Joiner
E100396,EMP1396,Sai,Reddy,Male,12/08/1975,2016-06-05,Sales,Medical Representative,E100384,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-741,sai.reddy396@pharmaco.com,+91-9216902290,Active,"11,56,918.00",Plan B,SAP,2024-10-30 03:27:18,2026-01-04 21:17:33,BATCH_20260313_002,Backfill
E100397,EMP1397,Ananya,Nair,Female,2002-07-17,2024-01-02,Sales,Zonal Sales Manager,,East,Assam,Assam,Dibrugarh,HQ-E-864,ananya.nair397@pharmaco.com,+91-6581277647,Active,"17,79,634.00",Plan B,SAP,2024-11-21 13:11:09,2025-08-29 02:00:19,BATCH_20260313_003,Transferred
E100398,EMP1398,Vikram,Jain,Male,1982-01-07,2021-08-31,Sales,Regional Sales Manager,E100326,South,Karnataka,Karnataka,Hubballi,HQ-S-940,vikram.jain398@pharmaco.com,+91-9132418935,Active,"15,89,673.00",Plan B,Legacy ERP,2025-07-28 17:41:42,2025-04-14 02:37:09,BATCH_20260313_001,Transferred
E100399,EMP1399,Manish,Reddy,Female,1992-03-06,26-03-2022,Sales,Area Sales Manager,E100396,East,Odisha,Odisha,Cuttack,HQ-E-321,manish.reddy399@pharmaco.com,+91-6629176876,Active,"12,77,120.00",Plan A,Legacy ERP,2024-03-20 01:08:32,2026-02-18 14:27:42,BATCH_20260313_002,Promoted
E100400,EMP1400,Ira,joshi,Male,1996-04-13,2022-12-02,Sales,Product Executive,E100268,East,Assam,Assam,Guwahati,HQ-E-828,ira.joshi400@pharmaco.com,+91-7896858645,Active,"8,05,418.00",Plan C,SAP,2025-07-25 13:41:22,2025-04-02 00:55:23,BATCH_20260313_002,Promoted
E100401,EMP1401,Anjali, Singh  ,Female,06/24/1975,2023-05-21,Sales,Medical Representative,E100185,West,Gujarat,Gujarat,Vadodara,HQ-W-614,anjali.singh401@pharmaco.com,+91-6144002481,Active,"16,25,688.00",Plan B,SFA App,2024-02-14 22:45:16,2025-05-21 20:03:36,BATCH_20260313_001,New Joiner
E100402,EMP1402,Aadhya,Das,Male,1979-08-30,12/02/2021,Supply Chain,Regional Sales Manager,E100015,Central,Bihar,Bihar,Gaya,HQ-C-954,aadhya.das402@pharmaco.com,+91-8737947824,Active,"9,39,001.00",Plan A,Legacy ERP,2024-07-17 20:39:47,2025-01-09 10:53:43,BATCH_20260313_002,Transferred
E100403,EMP1403,Karan,Kapoor,Male,1983-08-28,2015-09-24,Finance,Regional Sales Manager,E100257,Central,Uttar Pradesh,Uttar Pradesh,Lucknow,HQ-C-303,karan.kapoor403@pharmaco.com,+91-8728591473,Active,"2,86,762.00",Plan B,Legacy ERP,2025-07-28 11:07:21,2025-08-27 18:53:44,BATCH_20260313_001,Backfill
E100404,EMP1404,Sai,Iyer,Male,1975-11-26,2021-08-18,Medical Affairs,Medical Representative,E100006,West,Maharashtra,Maharashtra,Mumbai,HQ-W-415,sai.iyer404@pharmaco.com,+91-9871823666,Active,"18,47,429.00",Plan C,CRM,2024-11-13 01:24:45,2025-05-27 05:17:08,BATCH_20260313_003,Promoted
E100405,EMP1405,Riya,Singh,Female,1994-09-20,2022-10-28,Sales,Medical Representative,E100251,West,Gujarat,Gujarat,Ahmedabad,HQ-W-274,,+91-7656485964,Active,"14,72,674.00",Plan A,SFA App,2024-12-21 20:51:43,2026-02-12 09:13:21,BATCH_20260313_003,Backfill
E100406,EMP1406,Siddharth,Singh,Female,1980-03-04,2015-05-09,Sales,Area Sales Manager,E100324,Central,Uttar Pradesh,Uttar Pradesh,Lucknow,HQ-C-702,siddharth.singh406@pharmaco.com,+91-6449309275,Active,"2,96,563.00",Plan A,SFA App,2025-05-01 10:21:41,2025-02-21 05:58:22,BATCH_20260313_002,Transferred
E100407,EMP1407,Vivaan,Bose,Female,1994-07-06,2021-06-17,Supply Chain,Area Sales Manager,E100243,West,Chhattisgarh,Chhattisgarh,Raipur,HQ-W-510,vivaan.bose407@pharmaco.com,+91-9768544804,Active,"13,43,173.00",Plan A,SFA App,2025-03-12 08:36:25,2025-10-31 00:10:32,BATCH_20260313_001,Promoted
E100408,EMP1408,Manish,Nair,Female,1977-05-31,2025-10-06,Sales,Medical Representative,,Central,Rajasthan,Rajasthan,Jaipur,HQ-C-774,manish.nair408@pharmaco.com,+91-7293997775,Active,"6,67,120.00",Plan A,CRM,2025-03-23 02:46:15,2025-03-20 21:35:54,BATCH_20260313_002,
E100409,EMP1409,Reyansh,Das,Male,1996-03-09,2017-05-20,Sales,Medical Representative,E100238,West,Gujarat,Gujarat,Surat,HQ-W-236,reyansh.das409@pharmaco.com,+91-7216311536,Active,"18,11,701.00",Plan B,SFA App,2025-06-30 02:22:31,2025-12-09 23:37:01,BATCH_20260313_001,Backfill
E100410,EMP1410,Amit,Jain,Male,1992-11-10,2021-09-20,Sales,Medical Representative,E100331,South,Tamil Nadu,Tamil Nadu,Coimbatore,HQ-S-447,amit.jain410@pharmaco.com,+91-6647455895,Active,"10,91,210.00",Plan C,SFA App,2024-02-05 08:26:11,2025-03-25 12:43:33,BATCH_20260313_001,New Joiner
E100411,EMP1411,Reyansh,YAdav,Female,1980-10-10,2018-07-30,Supply Chain,Medical Representative,E100197,North,Haryana,Haryana,Panipat,HQ-N-364,reyansh.yadav411@pharmaco.com,+91-9466575851,Active,"12,24,284.00",Plan C,Legacy ERP,2025-04-29 22:21:54,2025-10-01 11:07:50,BATCH_20260313_001,New Joiner
E100412,EMP1412,Sai,Nair,Female,2001-06-22,2022-12-08,Sales,Territory Business Executive,E100264,Central,Bihar,Bihar,Muzaffarpur,HQ-C-140,sai.nair412@pharmaco.com,+91-7576700211,Active,"15,36,882.00",Plan C,Legacy ERP,2024-09-15 13:21:43,2025-06-01 00:34:17,BATCH_20260313_001,Promoted
E100413,EMP1413,Nisha,Jain,Male,1991-01-10,02-04-2016,Sales,Medical Representative,E100273,East,Jharkhand,Jharkhand,Ranchi,HQ-E-748,nisha.jain413@pharmaco.com,+91-7483422754,On Leave,"17,24,920.00",Plan C,CRM,2025-06-20 18:29:02,2025-02-09 10:23:02,BATCH_20260313_001,Backfill
E100414,EMP1414,Neha,Mishra,Female,1986-07-10,2025-08-28,Sales,Medical Representative,E100381,North,Uttar Pradesh,Uttar Pradesh,Lucknow,HQ-N-684,neha.mishra414@pharmaco.com,+91-8207783164,Active,"7,91,185.00",Plan C,SAP,2025-01-18 18:30:13,2026-01-25 13:17:47,BATCH_20260313_003,Transferred
E100415,EMP1415,ADItya,Chawla,Female,1987-03-26,2018-03-13,Sales,Medical Representative,E100107,East,Assam,Assam,Dibrugarh,HQ-E-750,aditya.chawla415@pharmaco.com,+91-6077622613,Active,"7,43,591.00",Plan A,Legacy ERP,2025-12-30 19:52:29,2025-10-29 13:40:38,BATCH_20260313_002,Backfill
E100416,EMP1416,Aarav,Jain,Male,1981-10-22,2019-12-26,Sales,Medical Representative,E100381,West,Madhya Pradesh,Madhya Pradesh,Gwalior,HQ-W-133,aarav.jain416@pharmaco.com,+91-6337620993,Active,"14,57,185.00",Plan B,SAP,2024-07-31 23:33:23,2025-06-05 09:48:20,BATCH_20260313_002,New Joiner
E100417,EMP1417,Swati,Iyer,Male,1976-01-19,2019-08-29,Marketing,Area Sales Manager,E100146,North,Punjab,Punjab,Jalandhar,HQ-N-487,swati.iyer417@pharmaco.com,+91-6416525159,Active,"7,23,139.00",Plan A,Legacy ERP,2024-07-01 05:49:49,2026-01-12 12:35:26,BATCH_20260313_002,Transferred
E100418,EMP1418,Rahul,Agarwal,Female,1989-04-03,2022-09-14,Marketing,Regional Sales Manager,E100273,West,Chhattisgarh,Chhattisgarh,Bilaspur,HQ-W-560,rahul.agarwal418@pharmaco.com,+91-7718220409,Active,"13,97,080.00",Plan B,SFA App,2025-11-02 05:43:58,2025-02-20 12:37:41,BATCH_20260313_002,New Joiner
E100419,EMP1419,Vivaan,chawla,Male,1978-08-12,2020-08-23,Sales,Regional Sales Manager,E100375,West,Gujarat,Gujarat,Vadodara,HQ-W-193,vivaan.chawla419@pharmaco.com,730553,Inactive,"16,51,780.00",Plan B,CRM,2024-06-14 14:23:46,2025-05-03 05:30:59,BATCH_20260313_003,Transferred
E100420,EMP1420,Arjun,Sharma,Male,2002-01-22,2017-09-30,Sales,Area Sales Manager,E100124,East,Odisha,Odisha,Cuttack,HQ-E-993,arjun.sharma420@pharmaco.com,+91-7985186409,Active,"4,26,469.00",Plan A,SAP,2025-11-29 21:26:55,2025-09-24 15:55:24,BATCH_20260313_001,New Joiner
E100421,EMP1421,Nitin,Joshi,Male,1977-09-06,2024-04-13,Medical Affairs,Medical Representative,E100204,East,Assam,Assam,Guwahati,HQ-E-623,nitin.joshi421@pharmaco.com,+91-9381958315,Active,"5,86,150.00",Plan B,SAP,2024-06-22 11:26:42,2025-06-23 04:58:15,BATCH_20260313_002,Transferred
E100422,EMP1422,Arjun,Bose,Female,1986-08-30,2017-09-29,Finance,Area Sales Manager,E100353,East,West Bengal,West Bengal,Siliguri,HQ-E-879,arjun.bose422@pharmaco.com,+91-6111413563,Active,"10,57,731.00",Plan C,Legacy ERP,2025-12-31 09:19:45,2025-03-23 18:40:19,BATCH_20260313_002,New Joiner
E100423,EMP1423,Krishna,Nair,Male,1985-03-23,2017-11-19,Marketing,Territory Business Executive,E100109,East,Odisha,Odisha,Rourkela,HQ-E-863,krishna.nair423@pharmaco.com,+91-8048589159,Active,"6,37,375.00",Plan B,CRM,2025-08-24 16:20:33,2025-07-11 12:55:59,BATCH_20260313_002,Transferred
E100424,EMP1424,Naveen,Yadav,Male,1985-01-31,2018-11-03,Sales,Territory Business Executive,E100115,Central,Bihar,Bihar,Patna,HQ-C-570,naveen.yadav424@pharmaco.com,+91-6052401956,Active,"13,79,155.00",Plan A,CRM,2025-01-07 21:02:25,2025-11-17 03:21:32,BATCH_20260313_001,Promoted
E100425,EMP1425,Harsh,Patel,Male,1998-06-16,2021-05-10,HR,Medical Representative,E100132,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-281,,+91-8370717381,Active,"18,38,415.00",Plan A,SAP,2024-05-15 16:19:03,2025-04-17 07:15:37,BATCH_20260313_003,New Joiner
E100426,EMP1426,Rahul,Patel,Female,1996-05-09,2015-12-08,Sales,Medical Representative,E100278,West,Maharashtra,Maharashtra,Mumbai,HQ-W-981,rahul.patel426@pharmaco.com,+91-7901132111,Active,"6,88,522.00",Plan C,SFA App,2024-01-01 08:48:26,2025-11-04 08:31:40,BATCH_20260313_001,Promoted
E100427,EMP1427,Kiara,Mishra,Male,1987-05-08,2018-10-29,Sales,Area Sales Manager,E100258,Central,Bihar,Bihar,Muzaffarpur,HQ-C-621,kiara.mishra427@pharmaco.com,+91-6281575801,Active,"16,91,333.00",Plan B,SAP,2025-03-29 10:40:43,2025-10-03 05:12:49,BATCH_20260313_001,Transferred
E100428,EMP1428,Meera,Jain,Female,17/06/1988,2022-09-05,Supply Chain,Area Sales Manager,,South,Telangana,Telangana,Nizamabad,HQ-S-972,meera.jain428@pharmaco.com,+91-7398790354,Inactive,"12,73,578.00",Plan C,SFA App,2024-10-02 07:59:16,2025-08-30 09:23:09,BATCH_20260313_002,Promoted
E100429,EMP1429,Meera,Kapoor,Female,1993-02-15,24 Jan 2015,Marketing,Product Executive,E100210,East,Bihar,Bihar,Gaya,HQ-E-307,meera.kapoor429@pharmaco.com,+91-7266143004,Active,"3,29,658.00",Plan B,SFA App,2025-01-26 10:35:35,2026-01-14 06:51:13,BATCH_20260313_003,Backfill
E100430,EMP1430,Arjun,Gupta,Female,2001-08-06,2025-07-23,Sales,Product Executive,E100024,West,Goa,Goa,Panaji,HQ-W-700,arjun.gupta430@pharmaco.com,+91-8747184197,Active,"14,08,049.00",Plan B,SFA App,2024-10-18 03:30:08,2026-01-19 02:20:49,BATCH_20260313_003,New Joiner
E100431,EMP1431,Meera,Kulkarni,Female,1989-09-15,2017-10-01,Sales,Medical Representative,E100391,South,Tamil Nadu,Tamil Nadu,Madurai,HQ-S-991,meera.kulkarni431@pharmaco.com,+91-7348453216,Inactive,"10,37,553.00",Plan B,CRM,2024-07-07 10:29:14,2025-08-24 11:21:12,BATCH_20260313_003,Promoted
E100432,EMP1432,Vivaan,Nair,Female,25/10/1996,2019-06-12,Sales,Medical Representative,E100426,East,Assam,Assam,Dibrugarh,HQ-E-616,vivaan.nair432@pharmaco.com,+91-8314168714,Active,"14,85,475.00",Plan B,SAP,2024-03-18 18:05:35,2026-02-04 03:34:10,BATCH_20260313_003,
E100433,EMP1433,Diya,Patel,Male,1995-11-22,2018-02-08,Supply Chain,Medical Representative,E100379,Central,Bihar,Bihar,Muzaffarpur,HQ-C-640,diya.patel433@pharmaco.com,+91-7857131704,Inactive,"11,21,935.00",Plan C,Legacy ERP,2024-01-07 19:53:24,2025-01-10 00:14:20,BATCH_20260313_002,Transferred
E100434,EMP1434,Rahul,Joshi,Male,2000-10-07,08/20/2023,Sales,Regional Sales Manager,,East,Odisha,Odisha,Rourkela,HQ-E-285,rahul.joshi434@pharmaco.com,+91-9627951658,Active,"5,47,016.00",Plan C,Legacy ERP,2024-03-11 10:55:20,2025-04-28 21:13:12,BATCH_20260313_002,Transferred
E100435,EMP1435,myra,Agarwal,Female,1994-09-21,04/08/2025,Sales,Territory Business Executive,E100193,West,Goa,Goa,Panaji,HQ-W-704,myra.agarwal435@pharmaco.com,+91-6752034957,Active,"14,92,790.00",Plan C,SAP,2024-06-15 06:07:31,2026-01-15 19:22:47,BATCH_20260313_002,New Joiner
E100436,EMP1436,Siddharth,Agarwal,Male,1995-07-01,2025-08-06,Sales,Area Sales Manager,E100195,South,Tamil Nadu,Tamil Nadu,Chennai,HQ-S-956,siddharth.agarwal436@pharmaco.com,+91-8800326574,Active,"17,50,552.00",Plan A,SFA App,2025-04-27 00:17:46,2025-11-28 10:02:09,BATCH_20260313_001,Transferred
E100437,EMP1437,Kavya,Nair,Female,1977-09-29,2015-06-09,Sales,Area Sales Manager,E100108,Central,Madhya Pradesh,Madhya Pradesh,Bhopal,HQ-C-529,kavya.nair437@pharmaco.com,+91-6650174290,Active,"16,82,298.00",Plan A,Legacy ERP,2024-04-22 05:01:31,2025-04-15 09:25:40,BATCH_20260313_002,Promoted
E100438,EMP1438,Vivaan,Jain,Male,1981-06-22,2023-03-30,Sales,Area Sales Manager,E100024,Central,Uttar Pradesh,Uttar Pradesh,Lucknow,HQ-C-328,vivaan.jain438@pharmaco.com,+91-6482799776,On Leave,"12,53,987.00",Plan B,SFA App,2024-05-17 19:51:40,2025-01-01 09:30:30,BATCH_20260313_002,Transferred
E100439,EMP1439,Shreya,Reddy,Male,2000-08-16,2024-07-21,Sales,Product Executive,E100113,East,Assam,Assam,Silchar,HQ-E-834,shreya.reddy439@pharmaco.com,+91-6451951731,Active,"8,05,694.00",Plan A,Legacy ERP,2024-12-02 22:29:42,2025-10-30 16:33:36,BATCH_20260313_002,Transferred
E100440,EMP1440,Ishaan,Kulkarni,Male,1992-04-09,2023-05-22,Supply Chain,Territory Business Executive,E100407,East,Jharkhand,Jharkhand,Jamshedpur,HQ-E-343,ishaan.kulkarni440@pharmaco.com,+91-8457093814,Active,"10,01,214.00",Plan A,SFA App,2025-04-07 06:29:39,2025-05-15 17:28:07,BATCH_20260313_003,Promoted
E100441,EMP1441,Aadhya,Mehta,Female,08/16/1999,2023-08-29,Sales,Territory Business Executive,E100050,Central,Uttar Pradesh,Uttar Pradesh,Varanasi,HQ-C-126,aadhya.mehta441@pharmaco.com,+91-6975494679,On Leave,"5,13,071.00",Plan A,Legacy ERP,2024-05-09 11:19:28,2025-08-12 17:05:55,BATCH_20260313_003,Transferred
,EMP1442,Ishaan,Gupta,Male,1990-11-16,2023-05-08,Supply Chain,Medical Representative,E100400,West,Chhattisgarh,Chhattisgarh,Raipur,HQ-W-335,ishaan.gupta442@pharmaco.com,+91-6716200696,Active,"4,90,004.00",Plan C,CRM,2025-10-12 20:54:39,2025-04-26 22:09:34,BATCH_20260313_003,New Joiner
E100443,EMP1443,Karan,Mishra,Male,1996-05-17,2019-09-22,Sales,Area Sales Manager,E100070,South,Telangana,Telangana,Hyderabad,HQ-S-419,karan.mishra443@pharmaco.com,+91-8551145824,Inactive,"4,04,198.00",Plan B,CRM,2024-05-27 15:52:10,2026-01-27 07:25:50,BATCH_20260313_001,New Joiner
E100444,EMP1444,Ira,Agarwal,Male,1981-04-19,02/05/2018,Sales,Territory Business Executive,E100064,West,Chhattisgarh,Chhattisgarh,Raipur,HQ-W-878,ira.agarwal444@pharmaco.com,+91-8236047073,Active,"4,95,193.00",Plan C,SFA App,2024-08-25 21:28:19,2026-02-25 03:34:47,BATCH_20260313_003,New Joiner
E100445,EMP1445,Neha,Mehta,Female,1986-06-17,2024-05-25,HR,Medical Representative,E100239,South,Karnataka,Karnataka,Hubballi,HQ-S-205,neha.mehta445@pharmaco.com,+91-8572887173,Active,"7,86,027.00",Plan C,SFA App,2025-12-19 13:26:03,2025-11-23 03:55:49,BATCH_20260313_002,Promoted
E100446,EMP1446,Pooja,Mehta,Female,12 Oct 1996,2016-02-19,HR,Medical Representative,E100254,East,Assam,Assam,Silchar,HQ-E-721,pooja.mehta446@pharmaco.com,+91-8228945373,Active,"16,79,968.00",Plan B,SAP,2025-09-08 03:37:53,2026-02-11 20:06:36,BATCH_20260313_001,
E100447,EMP1447,Nitin,Kapoor,Male,1990-07-31,2015-06-13,Supply Chain,Zonal Sales Manager,,South,Telangana,Telangana,Nizamabad,HQ-S-743,nitin.kapoor447@pharmaco.com,+91-9900179544,Active,"14,68,938.00",Plan A,SAP,2025-10-07 10:06:18,2025-07-31 00:46:29,BATCH_20260313_002,Promoted
E100448,EMP1448,Riya,Bose,Female,1986-10-21,2022-11-03,Supply Chain,Medical Representative,E100083,East,Bihar,Bihar,Patna,HQ-E-899,riya.bose448@pharmaco.com,+91-9679268120,Active,"10,17,787.00",Plan C,CRM,2024-11-20 09:06:58,2026-01-05 02:40:25,BATCH_20260313_002,Backfill
E100449,EMP1449,Diya,Mehta,Male,1994/08/21,2018-10-12,Finance,Area Sales Manager,E100387,West,Gujarat,Gujarat,Surat,HQ-W-618,diya.mehta449@pharmaco.com,+91-9250304871,Active,"6,53,100.00",Plan B,SAP,2024-07-22 02:05:45,2025-11-03 21:25:54,BATCH_20260313_002,Transferred
E100450,EMP1450,Karan,Nair,Male,1988-03-08,09/21/2025,HR,Medical Representative,E100043,East,Assam,Assam,Silchar,HQ-E-126,karan.nair450@pharmaco.com,+91-6940491165,Active,"7,53,605.00",Plan B,CRM,2024-05-28 00:18:15,2025-01-11 19:30:53,BATCH_20260313_002,New Joiner
E100451,EMP1451,Diya,Kapoor,Female,2000-10-24,2019-06-25,Sales,Area Sales Manager,E100199,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-479,diya.kapoor451@pharmaco.com,+91-7008053791,Active,"10,28,838.00",Plan A,CRM,2024-11-25 22:15:50,2025-10-03 18:08:06,BATCH_20260313_003,New Joiner
E100452,EMP1452,Nitin,Gupta,Male,1999-11-08,2022-03-26,Medical Affairs,Zonal Sales Manager,,Central,Uttar Pradesh,Uttar Pradesh,Lucknow,HQ-C-705,nitin.gupta452@pharmaco.com,+91-6735904793,Active,"12,20,506.00",Plan C,SAP,2024-12-21 15:55:45,2025-03-17 02:43:22,BATCH_20260313_001,Promoted
E100453,EMP1453,Nitin,Das,Female,1992-10-10,2016-06-30,Sales,Product Executive,E100232,Central,Uttar Pradesh,Uttar Pradesh,Lucknow,HQ-C-996,nitin.das453@pharmaco.com,+91-9291234510,Active,"17,08,835.00",Plan C,Legacy ERP,2024-01-07 19:03:45,2026-01-22 11:37:07,BATCH_20260313_001,Backfill
E100454,EMP1454,Ananya,Singh,Male,1983-01-17,06/07/2023,Sales,Regional Sales Manager,E100016,North,Rajasthan,Rajasthan,Jodhpur,HQ-N-687,ananya.singh454@pharmaco.com,+91-9457079093,Active,"17,40,488.00",Plan B,CRM,2024-12-17 05:06:19,2025-07-01 05:45:27,BATCH_20260313_002,New Joiner
E100455,EMP1455,Karan,Singh,Male,1978-08-29,02/05/2022,Sales,Territory Business Executive,E100385,North,Punjab,Punjab,Amritsar,HQ-N-197,karan.singh455@pharmaco.com,+91-8272557267,Active,"9,65,474.00",Plan B,Legacy ERP,2024-01-29 18:36:23,2025-02-05 05:12:40,BATCH_20260313_003,New Joiner
E100456,EMP1456,Priya,Reddy,Male,1991-10-14,2021-09-22,Finance,Territory Business Executive,E100226,South,Kerala,Kerala,Kochi,HQ-S-555,,+91-8308930811,Inactive,"5,32,251.00",Plan B,Legacy ERP,2024-04-20 11:43:11,2025-10-30 16:10:57,BATCH_20260313_001,New Joiner
E100457,EMP1457,Shreya,jain,Female,10/06/1992,22/02/2021,HR,Territory Business Executive,E100060,South,Kerala,Kerala,Kochi,HQ-S-142,shreya.jain457@pharmaco.com,+91-9956200244,Active,"16,63,407.00",Plan C,SAP,2025-06-16 02:42:41,2025-06-14 16:36:36,BATCH_20260313_003,Backfill
E100458,EMP1458,Diya,Mishra,Male,1988-02-21,2017-03-22,Sales,Medical Representative,,Central,Bihar,Bihar,Muzaffarpur,HQ-C-429,diya.mishra458@pharmaco.com,+91-7313820112,Active,"18,96,360.00",Plan B,SAP,2025-06-24 01:12:05,2025-06-07 18:47:57,BATCH_20260313_003,Backfill
E100459,EMP1459,VIHaan,Joshi,Male,1983-06-12,2019-04-26,Sales,Territory Business Executive,E100276,South,Telangana,Telangana,Nizamabad,HQ-S-145,vihaan.joshi459@pharmaco.com,+91-6797598589,Inactive,"17,74,033.00",Plan B,SAP,2024-07-27 15:13:36,2025-11-24 19:00:02,BATCH_20260313_002,Transferred
E100460,EMP1460,Ira,Jain,Male,1985-03-30,2024-04-08,HR,Territory Business Executive,E100429,North,Haryana,Haryana,Gurugram,HQ-N-532,ira.jain460@pharmaco.com,+91-9874437643,Active,"7,09,656.00",Plan C,Legacy ERP,2025-02-23 22:00:26,2026-02-26 13:24:17,BATCH_20260313_001,New Joiner
E100461,EMP1461,Karan,Verma,Female,1985/01/01,2022-06-08,Medical Affairs,Medical Representative,E100059,East,Assam,Assam,Guwahati,HQ-E-857,karan.verma461@pharmaco.com,+91-9996979534,Active,"8,77,283.00",Plan C,Legacy ERP,2024-10-18 18:16:06,2026-01-25 03:25:52,BATCH_20260313_001,
E100462,EMP1462,Krishna,Pillai,Male,1979-12-31,2016-03-23,HR,Area Sales Manager,E100427,Central,Bihar,Bihar,Patna,HQ-C-548,krishna.pillai462@pharmaco.com,+91-9303373458,Active,"13,36,166.00",Plan A,CRM,2024-11-21 01:36:00,2025-03-20 10:55:16,BATCH_20260313_001,Promoted
E100463,EMP1463,Vihaan,Yadav,Female,08/11/1977,01-09-2020,Sales,Territory Business Executive,E100322,West,Gujarat,Gujarat,Vadodara,HQ-W-716,vihaan.yadav463@pharmaco.com,+91-6615741332,Active,"9,45,958.00",Plan A,SAP,2025-12-02 02:26:33,2025-10-01 00:39:46,BATCH_20260313_001,Promoted
E100464,EMP1464,Reyansh,Gupta,Male,1992-05-20,28 Aug 2015,Sales,Medical Representative,E100062,East,West Bengal,West Bengal,Kolkata,HQ-E-943,reyansh.gupta464@pharmaco.com,+91-8769352628,Active,"17,17,828.00",Plan C,SFA App,2025-04-05 23:15:43,2025-09-09 19:16:22,BATCH_20260313_003,New Joiner
E100465,EMP1465,Harsh,Agarwal,Male,1982-10-27,03/14/2023,Sales,Medical Representative,,West,Gujarat,Gujarat,Surat,HQ-W-247,,+91-9778733812,Active,"7,56,023.00",Plan B,CRM,2025-10-03 11:13:25,2025-08-04 13:29:46,BATCH_20260313_002,New Joiner
E100466,EMP1466,Neha,Jain,Female,1984-03-27,2020-12-10,Medical Affairs,Medical Representative,E100365,West,Madhya Pradesh,Madhya Pradesh,Indore,HQ-W-882,neha.jain466@pharmaco.com,+91-7318121095,Active,"5,76,393.00",Plan B,SAP,2025-07-09 20:28:19,2026-03-03 19:26:03,BATCH_20260313_001,Transferred
E100467,EMP1467,Sneha,Pillai,Male,1984-04-05,2015-04-08,Sales,Territory Business Executive,E100342,East,Assam,Assam,Guwahati,HQ-E-920,sneha.pillai467@pharmaco.com,+91-8012534777,Active,"18,28,674.00",Plan A,SFA App,2024-11-19 19:59:48,2025-11-10 16:47:40,BATCH_20260313_001,
E100468,EMP1468,Aarav,Verma,Male,1991-01-01,2025-06-12,Sales,Medical Representative,E100078,North,Delhi,Delhi,New Delhi,HQ-N-697,aarav.verma468@pharmaco.com,+91-7454365134,Active,"8,87,631.00",Plan B,SAP,2025-07-29 05:57:56,2025-03-19 05:26:07,BATCH_20260313_003,Backfill
E100469,EMP1469,Anjali,Das,Female,1986-03-10,05/07/2024,Medical Affairs,Medical Representative,,West,Gujarat,Gujarat,Vadodara,HQ-W-584,anjali.das469@pharmaco.com,+91-6085702296,Active,"10,39,974.00",Plan B,CRM,2025-04-03 00:31:42,2025-10-18 11:56:21,BATCH_20260313_001,Promoted
E100470,EMP1470,Shreya,Mishra,Male,1983-11-04,2016-03-30,Medical Affairs,Territory Business Executive,,North,Punjab,Punjab,Ludhiana,HQ-N-606,,+91-7794173885,On Leave,"10,45,913.00",Plan B,CRM,2025-06-09 08:33:57,2025-01-13 15:20:57,BATCH_20260313_001,
E100471,EMP1471,Nisha,Kapoor,Male,1995-07-20,09/07/2023,Sales,Medical Representative,E100171,South,Telangana,Telangana,Warangal,HQ-S-304,nisha.kapoor471@pharmaco.com,+91-6154546476,Active,"8,46,825.00",Plan C,SFA App,2024-12-09 11:51:32,2026-02-06 13:26:45,BATCH_20260313_002,Transferred
